seed,update,parameter_id,parameter_name,shape,quantizer,band,side,principal_angle_mean,principal_angle_max,projection_distance,projection_distance_normalized
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,right,1.236563801765442,1.5619665384292603,8.194005012512207,1.3120908737182617
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,left,1.363457441329956,1.565614938735962,8.5735445022583,1.372865915298462
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,right,1.179120659828186,1.5606000423431396,7.983806133270264,1.2784321308135986
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,left,0.18059928715229034,1.2578896284103394,2.013793468475342,0.32246503233909607
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,right,0.16822171211242676,1.2619457244873047,1.9297679662704468,0.30901017785072327
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,left,1.2960667610168457,1.5685091018676758,8.382492065429688,1.3422729969024658
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,right,1.2191208600997925,1.5685049295425415,8.138288497924805,1.3031691312789917
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,left,1.3607423305511475,1.5663588047027588,8.570679664611816,1.372407078742981
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,right,1.163844108581543,1.5659734010696411,7.91715145111084,1.267758846282959
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,left,0.007993891835212708,0.03133509308099747,0.08683290332555771,0.013904392719268799
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,right,0.008159264922142029,0.03175651282072067,0.08836285769939423,0.014149381779134274
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,left,0.15296699106693268,0.46184056997299194,1.5514129400253296,0.24842488765716553
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,right,0.15403075516223907,0.4553315341472626,1.5551677942276,0.24902614951133728
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,left,0.37037473917007446,1.4636262655258179,3.5562713146209717,0.5694591403007507
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,right,0.3642885386943817,1.4795920848846436,3.4989728927612305,0.5602840781211853
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,left,0.15135440230369568,0.7647790908813477,1.657078742980957,0.2653449475765228
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,right,0.14936165511608124,0.7697218060493469,1.6425228118896484,0.26301413774490356
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,left,1.2095621824264526,1.5577672719955444,8.107390403747559,1.298221468925476
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,right,1.2116295099258423,1.5588880777359009,8.103530883789062,1.2976034879684448
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,left,1.204195499420166,1.5535774230957031,8.07010269165039,1.292250633239746
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,right,1.190660834312439,1.568631887435913,8.019946098327637,1.2842191457748413
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,left,0.18089693784713745,1.465161681175232,2.0741817951202393,0.3321349024772644
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,right,0.18139520287513733,1.4588210582733154,2.0762686729431152,0.33246907591819763
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,left,1.217966079711914,1.559138298034668,8.124123573303223,1.300900936126709
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,right,1.2162563800811768,1.5677757263183594,8.124282836914062,1.3009264469146729
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,left,1.1765657663345337,1.5653737783432007,7.98070764541626,1.2779359817504883
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,right,1.1849942207336426,1.5653868913650513,8.003302574157715,1.281554102897644
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,left,0.006351450923830271,0.015777014195919037,0.062353022396564484,0.009984474629163742
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,right,0.00496251555159688,0.014644498936831951,0.05071191117167473,0.008120404556393623
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.05284496024250984,0.2325502634048462,0.5734991431236267,0.09183336049318314
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.04715851694345474,0.23108288645744324,0.5416738986968994,0.0867372453212738
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.10415615141391754,1.0895860195159912,1.4415345191955566,0.23083026707172394
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.07099646329879761,1.0895559787750244,1.3389219045639038,0.21439909934997559
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,left,0.12128301709890366,0.40957319736480713,1.2282098531723022,0.19667097926139832
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,right,0.09244172275066376,0.3939746916294098,1.018864631652832,0.1631489098072052
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,left,0.7967135310173035,1.4681345224380493,6.220506191253662,0.9960781931877136
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.718194305896759,1.4624963998794556,5.778800964355469,0.9253487586975098
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.062258005142212,1.539616584777832,7.5991668701171875,1.2168406248092651
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.7099320888519287,1.530363917350769,5.730348110198975,0.9175900816917419
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.1141265481710434,0.3142939805984497,1.1362100839614868,0.1819392293691635
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.09530738741159439,0.304911732673645,1.0043706893920898,0.16082802414894104
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.768541693687439,1.5438218116760254,6.052097320556641,0.9691111445426941
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.7014799118041992,1.547175407409668,5.667129039764404,0.9074668884277344
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.032920002937317,1.5647271871566772,7.465329170227051,1.1954094171524048
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.6882776021957397,1.552871584892273,5.614251613616943,0.8989997506141663
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,left,0.007559059653431177,0.05672920495271683,0.10024229437112808,0.01605161279439926
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,right,0.006201147101819515,0.05631031095981598,0.09288092702627182,0.01487285178154707
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.05184634402394295,0.20918121933937073,0.534625232219696,0.08560854941606522
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.04569103568792343,0.20794107019901276,0.49730849266052246,0.07963309437036514
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.08931199461221695,0.296347051858902,0.8717209696769714,0.13958707451820374
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.05453724041581154,0.29031801223754883,0.6623535752296448,0.10606145858764648
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,left,0.12428564578294754,0.6017450094223022,1.3247241973876953,0.21212564408779144
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,right,0.09680262953042984,0.5979385375976562,1.1454381942749023,0.18341690301895142
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,left,0.8288101553916931,1.5275251865386963,6.398898124694824,1.0246437788009644
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.7497407793998718,1.5222724676132202,5.963522911071777,0.954927921295166
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.0927984714508057,1.5465049743652344,7.7080230712890625,1.23427152633667
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.7397893071174622,1.5680948495864868,5.871452808380127,0.9401848912239075
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.12161049246788025,0.6464123725891113,1.337327480316162,0.2141437828540802
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.1063043400645256,0.6387176513671875,1.2473677396774292,0.19973869621753693
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.7976056337356567,1.5700067281723022,6.201854705810547,0.9930915236473083
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.7332627773284912,1.5675264596939087,5.846933841705322,0.9362587332725525
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.0569592714309692,1.5571907758712769,7.560712814331055,1.210682988166809
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.7087414264678955,1.5366120338439941,5.721283912658691,0.9161386489868164
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,left,0.006087795365601778,0.018419533967971802,0.062173936516046524,0.009955797344446182
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,right,0.008672796189785004,0.020557524636387825,0.08372446149587631,0.013406643643975258
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,left,0.056971170008182526,0.18363922834396362,0.6081084609031677,0.09737528860569
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,right,0.06332801282405853,0.18534471094608307,0.6458334922790527,0.10341612249612808
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,left,0.053725842386484146,0.25100889801979065,0.6075250506401062,0.09728186577558517
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,right,0.0877143070101738,0.2582620084285736,0.8300483822822571,0.13291411101818085
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,left,0.1155121773481369,0.42266276478767395,1.219182014465332,0.19522537291049957
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,right,0.16070179641246796,0.43718937039375305,1.5574896335601807,0.24939793348312378
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,left,0.8690741062164307,1.521032691001892,6.576746940612793,1.0531224012374878
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,right,0.9449047446250916,1.5224491357803345,6.976655960083008,1.1171590089797974
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,left,0.765184223651886,1.5116546154022217,6.04970645904541,0.9687283039093018
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,right,1.1089725494384766,1.523074984550476,7.786720275878906,1.246873140335083
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,left,0.11072910577058792,0.3963424265384674,1.1514230966567993,0.18437525629997253
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,right,0.13530465960502625,0.41254404187202454,1.3339413404464722,0.21360155940055847
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,left,0.7546781301498413,1.552247166633606,5.9759016036987305,0.9569100737571716
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,right,0.8132789134979248,1.5349547863006592,6.303737640380859,1.0094058513641357
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,left,0.6890960931777954,1.5328328609466553,5.611468315124512,0.8985540866851807
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,right,0.999433159828186,1.5173836946487427,7.313096046447754,1.1710325479507446
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,left,0.006058401893824339,0.019220847636461258,0.06334536522626877,0.01014337595552206
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,right,0.006042773369699717,0.018835533410310745,0.06281635165214539,0.010058666579425335
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,left,0.17159482836723328,0.9705687165260315,1.9939895868301392,0.31929388642311096
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,right,0.16435803472995758,0.9657634496688843,1.960858941078186,0.31398871541023254
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,left,0.3948134779930115,0.9712951183319092,3.5322444438934326,0.5656117796897888
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,right,0.23972328007221222,0.9381503462791443,2.499877452850342,0.4003007709980011
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,left,0.11122818291187286,0.40443211793899536,1.1639456748962402,0.18638047575950623
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,right,0.11006883531808853,0.389489084482193,1.1484472751617432,0.18389874696731567
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,left,1.2560303211212158,1.5655083656311035,8.265739440917969,1.323577642440796
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,right,1.2130151987075806,1.5606034994125366,8.11240291595459,1.2990241050720215
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,left,1.360668659210205,1.5662891864776611,8.56882095336914,1.3721095323562622
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,right,1.1497349739074707,1.5618242025375366,7.859227657318115,1.258483648300171
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,left,0.12100958079099655,0.3894730508327484,1.255753755569458,0.2010815292596817
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,right,0.11936988681554794,0.39690282940864563,1.2429643869400024,0.19903358817100525
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,left,1.2604988813400269,1.5578936338424683,8.280914306640625,1.3260074853897095
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,right,1.2156686782836914,1.5602610111236572,8.118619918823242,1.30001962184906
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,left,1.357904314994812,1.567036509513855,8.555472373962402,1.3699719905853271
